X,Y,Z,W,Distance
-0.004109566,0.007158389,-0.001621116,-0.99996462,0.0168238
0.005990832,-0.002018479,-0.005550582,-0.999964613,0.0168255
0.007197594,0.003900473,0.001943987,-0.9999646,0.0168286
-0.005228498,0.001054938,0.00650915,-0.99996459,0.016831
0.001726729,0.005225878,-0.006370823,-0.99996456,0.0168382
-0.008163464,0.001947931,-0.000667739,-0.999964558,0.0168386
-0.000121225,-0.002069514,-0.008161165,-0.999964548,0.0168408
0.006444286,-0.004229494,0.003398825,-0.999964515,0.0168488
0.007150584,0.000618082,0.004411141,-0.999964514,0.0168492
0.006272372,0.004941575,0.002686869,-0.999964509,0.0168503
0.006442175,0.002310726,-0.004914303,-0.999964504,0.0168515
-0.003505739,0.004237363,-0.00638592,-0.999964487,0.0168554
0.007364117,-0.004093513,-0.000277343,-0.999964467,0.0168601
0.008399388,-0.00012553,-0.000738943,-0.999964444,0.0168657
-0.004843285,-0.002422624,-0.006468264,-0.999964417,0.0168721
-0.001049692,0.006560341,-0.005201186,-0.999964403,0.0168754
0.004571749,0.00628181,0.003299499,-0.999964375,0.016882
-0.004797081,0.006491749,-0.002483991,-0.999964337,0.0168911
-0.004348058,-0.002880972,-0.006642691,-0.999964334,0.0168918
0.007726539,0.003053757,-0.0015234,-0.999964327,0.0168934
0.00647002,-0.003620012,0.004051057,-0.999964311,0.0168973
-0.008211089,0.001920959,0.000521243,-0.999964307,0.016898
0.007387778,0.002087692,-0.003528082,-0.999964307,0.0168981
0.00451376,-0.007147485,0.000003852,-0.999964269,0.0169071
-0.004574436,0.006485498,0.002915974,-0.999964254,0.0169106
-0.00017791,0.008342733,-0.001387218,-0.999964221,0.0169185
-0.002309074,-0.008137747,-0.000072866,-0.999964219,0.0169188
-0.003476175,-0.007426063,0.002082646,-0.999964216,0.0169197
0.007446338,-0.002552974,-0.003099665,-0.999964213,0.0169205
0.001702924,-0.005679575,0.006038967,-0.999964186,0.0169268
0.008236896,-0.00015946,-0.001952157,-0.999964158,0.0169334
0.006323721,-0.000980411,-0.005545562,-0.999964147,0.0169359
-0.003957988,-0.005150488,0.005433432,-0.999964142,0.0169371
-0.005653919,0.002422876,0.005828037,-0.999964098,0.0169475
-0.007260899,-0.004191502,0.001245753,-0.999964079,0.0169521
-0.002793966,-0.007580298,-0.002572379,-0.999964057,0.0169572
0.001390878,0.000652286,-0.008338324,-0.999964056,0.0169574
-0.004665002,-0.007044943,-0.000733915,-0.999964033,0.0169628
0.004998136,0.00624526,0.002819358,-0.999964033,0.016963
0.000632418,0.007443948,0.004016856,-0.999964026,0.0169646
-0.007283894,-0.003915666,0.00188894,-0.999964022,0.0169655
-0.00692218,0.000199256,-0.00490013,-0.999964016,0.0169671
-0.005592052,-0.004842873,0.004163138,-0.999963971,0.0169774
0.000640187,-0.003333164,0.007780676,-0.99996397,0.0169778
-0.003722267,-0.007311997,-0.002185185,-0.999963952,0.016982
-0.00183733,0.002693424,0.007840707,-0.999963946,0.0169832
-0.003756141,0.000420645,0.007604614,-0.999963942,0.0169843
-0.000327012,0.000447,-0.008478469,-0.999963904,0.0169932
-0.007476957,0.003478175,0.002048001,-0.999963901,0.016994
0.0067675,-0.004249543,0.002900344,-0.999963865,0.0170025
-0.00692685,-0.002041492,0.004489769,-0.999963846,0.0170069
-0.000542034,0.008282005,-0.001862388,-0.999963822,0.0170124
0.000601354,0.005982015,-0.006019793,-0.999963807,0.0170159
0.008422918,0.001198248,0.000135184,-0.9999638,0.0170178
0.006165278,-0.003501854,0.004709577,-0.999963772,0.0170242
0.005725045,0.005246573,-0.00348986,-0.999963758,0.0170275
0.00565115,-0.003945919,0.00499772,-0.999963758,0.0170276
-0.007408879,-0.002737759,0.003188795,-0.999963722,0.017036
0.002374948,-0.003934177,-0.007173463,-0.999963711,0.0170386
0.00601351,0.000279421,0.006029469,-0.999963702,0.0170406
-0.002998994,-0.00748599,-0.002752323,-0.999963695,0.0170424
0.003000113,-0.001697388,0.007798654,-0.999963649,0.0170533
-0.001175799,-0.008232728,0.001892813,-0.999963628,0.0170581
-0.002907737,-0.007537119,0.002737495,-0.999963621,0.0170598
0.00033917,-0.0045628,0.007200079,-0.999963612,0.017062
-0.000253277,-0.000339588,0.008522184,-0.999963596,0.0170658
0.005292018,-0.001941841,-0.00640766,-0.999963582,0.0170689
0.007473898,0.003781123,0.001642971,-0.999963572,0.0170713
-0.005097464,-0.000617681,-0.006826085,-0.999963519,0.0170836
0.007620424,-0.003244926,-0.002088805,-0.999963518,0.0170839
-0.00551393,0.002376374,0.006081558,-0.999963481,0.0170924
0.002657435,0.003637855,-0.00726451,-0.999963465,0.0170964
0.003045855,0.000898706,-0.007938249,-0.999963449,0.0171002
-0.006287941,0.000489881,0.005777456,-0.999963421,0.0171066
-0.005850183,-0.003884014,-0.004884508,-0.999963415,0.0171079
0.007217716,-0.004578123,-0.000433913,-0.999963378,0.0171166
0.008438759,0.000150508,0.001419526,-0.999963374,0.0171175
0.002879367,0.002722317,-0.00758651,-0.999963371,0.0171182
0.002962245,0.00760686,-0.002573004,-0.99996337,0.0171186
-0.003519551,-0.005702948,-0.005325248,-0.999963365,0.0171195
0.005272979,0.006662912,-0.001050312,-0.999963348,0.0171235
0.003292571,-0.001182088,-0.007815699,-0.999963338,0.0171261
-0.000526199,-0.004586379,0.007212065,-0.999963337,0.0171265
0.002939172,-0.008040089,-0.000285803,-0.999963318,0.0171307
0.005216781,-0.003910026,-0.005558136,-0.999963301,0.0171345
0.007856191,0.002581346,0.002246259,-0.999963285,0.0171383
0.000040492,0.00473123,-0.007146284,-0.999963272,0.0171414
0.003042328,0.007068153,-0.003774562,-0.999963268,0.0171422
-0.004706047,-0.006030491,0.003871103,-0.99996325,0.0171466
0.001090784,-0.003584669,-0.00771235,-0.999963239,0.0171488
0.008478555,0.001283087,-0.0000371,-0.999963233,0.0171506
-0.003235769,0.006988299,0.00377666,-0.999963214,0.0171547
-0.000251783,0.002958661,0.008052581,-0.999963169,0.0171653
0.00229905,0.002880981,0.0077509,-0.999963168,0.0171653
-0.005168127,-0.002223029,0.006482334,-0.999963163,0.0171666
0.005235164,0.001519044,-0.00663132,-0.999963155,0.0171686
-0.004339413,0.007409102,-0.000101605,-0.999963132,0.0171741
-0.002315725,0.006985431,0.004426567,-0.999963123,0.0171761
-0.007047616,0.004702684,0.001425935,-0.999963091,0.0171836
0.004699513,0.001613068,-0.007010302,-0.999963083,0.0171851
-0.005172652,0.004784797,0.004928943,-0.999963027,0.0171984
-0.004078309,0.007103157,0.002619283,-0.999963025,0.0171989
0.005189915,-0.006132076,0.003073519,-0.999963007,0.0172031
0.007318166,0.001526057,-0.004255819,-0.999963001,0.0172044
-0.000439877,0.005374563,0.006704867,-0.999962982,0.0172088
-0.006871239,0.004616658,-0.002354127,-0.999962965,0.0172129
-0.002145524,0.002148702,-0.008053769,-0.999962958,0.0172146
-0.005904211,-0.000815841,0.00621243,-0.99996294,0.0172187
0.008525669,-0.00113831,0.000397682,-0.999962929,0.0172212
-0.003014769,-0.004673215,-0.006574474,-0.999962924,0.0172225
-0.008403295,-0.001263126,0.001394332,-0.999962922,0.0172229
0.006945883,-0.004851275,-0.001547433,-0.999962912,0.0172251
-0.00007907,0.000524364,0.008596944,-0.999962905,0.0172269
0.007916015,0.000587953,0.003349844,-0.999962884,0.0172317
0.002251927,-0.006299267,0.005433768,-0.99996286,0.017237
-0.007940305,-0.00074245,-0.003271524,-0.999962848,0.0172401
-0.00765029,0.001882307,0.003501159,-0.999962835,0.017243
0.006258567,-0.001229306,0.005806202,-0.999962803,0.0172503
-0.00429704,0.007086219,-0.002391695,-0.9999628,0.0172511
-0.003560345,0.007299152,0.002928781,-0.999962734,0.0172666
0.007374791,0.002634765,0.003637874,-0.999962717,0.0172703
-0.002351757,-0.007925652,0.002494092,-0.999962716,0.0172707
0.004970292,-0.005877813,-0.00391394,-0.999962714,0.0172712
-0.005728633,0.000893751,-0.006400857,-0.999962706,0.0172729
-0.005258454,0.002882053,0.006218158,-0.999962688,0.0172771
-0.004229505,0.001356438,0.007410361,-0.999962678,0.0172791
0.001722839,-0.001619913,-0.008311328,-0.999962664,0.0172824
-0.006392631,-0.001730081,0.00555153,-0.99996266,0.0172835
-0.004171956,0.006525392,0.00383388,-0.999962657,0.0172843
-0.005666999,0.000110464,-0.006525021,-0.999962648,0.0172864
0.005774836,0.00566235,0.003049463,-0.999962644,0.0172873
-0.002854598,-0.002614646,0.007729636,-0.999962633,0.0172897
-0.002283083,-0.006000161,0.005792663,-0.999962615,0.017294
-0.008634547,-0.000037461,-0.00050152,-0.999962595,0.0172986
0.007703252,0.003172406,0.002326576,-0.999962591,0.0172996
0.005439753,0.005799637,0.003413391,-0.99996256,0.0173066
-0.004208423,0.007263986,-0.002100755,-0.999962555,0.017308
0.001086199,0.008529012,0.000991964,-0.999962545,0.0173101
0.000630744,-0.007308002,0.004594042,-0.999962544,0.0173104
0.002648875,-0.001514549,0.00810203,-0.999962523,0.0173154
0.001536573,-0.00025562,-0.008518241,-0.999962506,0.0173192
0.007708773,0.000120014,0.003950078,-0.999962478,0.0173257
0.003680481,-0.002903021,0.007287449,-0.999962459,0.01733
0.003121534,0.005699351,0.005732251,-0.999962457,0.0173305
0.00156548,-0.004372858,0.007321963,-0.999962407,0.0173418
-0.000305236,-0.005332127,-0.006831021,-0.999962405,0.0173424
0.000273663,-0.007662907,-0.004048906,-0.999962405,0.0173424
0.003100238,-0.000824116,-0.008057723,-0.999962391,0.0173456
0.006241473,0.005914644,-0.001143901,-0.999962376,0.0173493
0.0079959,0.002799633,-0.00187257,-0.99996236,0.0173529
0.007593618,0.001052341,-0.004063091,-0.99996236,0.0173529
0.004379762,-0.006290993,-0.004074613,-0.999962319,0.0173623
0.005479216,-0.006216288,0.002588158,-0.999962318,0.0173626
-0.004628612,-0.003371589,0.006527787,-0.999962297,0.0173672
-0.004240033,-0.000012441,-0.007578484,-0.999962294,0.0173682
0.008355128,0.001592744,-0.00175616,-0.999962285,0.0173702
-0.004270842,-0.001801925,0.007345661,-0.999962276,0.0173723
0.001508363,-0.006397281,0.005680017,-0.999962268,0.0173743
0.003171558,0.00741181,-0.003241575,-0.999962249,0.0173785
0.007608774,0.003637592,-0.002101102,-0.999962229,0.017383
-0.005958215,-0.005685132,0.002781919,-0.999962219,0.0173853
-0.001009519,0.006686813,-0.00546346,-0.999962208,0.0173877
-0.000809148,-0.007884446,-0.003575544,-0.999962197,0.0173903
-0.006316095,0.00462373,0.003786407,-0.999962195,0.0173909
0.004696393,0.007158149,-0.001522888,-0.999962192,0.0173915
0.008568842,-0.00041385,-0.001427279,-0.999962183,0.0173937
0.000029632,-0.002104391,0.008440358,-0.999962165,0.0173978
0.006121471,-0.005644441,0.002524238,-0.999962147,0.0174018
0.003915191,-0.007316994,0.002616213,-0.999962143,0.0174028
0.007497826,-0.003911363,-0.002052941,-0.999962134,0.0174049
0.00741021,0.000792206,-0.004496225,-0.999962122,0.0174078
0.007792796,0.003877218,0.000035258,-0.999962118,0.0174085
-0.007145226,-0.004692273,0.001663572,-0.99996208,0.0174173
0.006710387,0.005363414,0.001447238,-0.999962054,0.0174232
-0.001145923,0.005771893,-0.006423766,-0.999962053,0.0174237
0.00154349,-0.004114295,-0.007523118,-0.999962046,0.0174253
0.00199218,0.007293168,0.004331273,-0.99996204,0.0174264
0.006708438,0.003324824,-0.00446476,-0.999962003,0.0174348
-0.005875238,-0.005130414,-0.003893054,-0.999962002,0.0174354
0.005298676,0.004435185,-0.005321068,-0.999961969,0.0174426
-0.002767254,0.007432096,0.003635466,-0.999961944,0.0174485
0.00736267,0.003444285,-0.003171825,-0.999961933,0.017451
0.008718009,0.000299162,-0.000204059,-0.999961932,0.0174513
-0.002146009,-0.008097703,-0.002446588,-0.999961917,0.0174546
0.007487446,0.000462234,0.004463727,-0.999961899,0.0174587
0.003866102,0.002725268,-0.007339057,-0.999961881,0.0174629
-0.006376008,0.005491016,0.002334019,-0.999961873,0.0174647
-0.005192439,-0.005993209,0.003658051,-0.999961869,0.0174658
-0.008646275,0.000221935,-0.001233178,-0.999961835,0.0174734
-0.003743583,-0.001500929,-0.007751391,-0.999961824,0.017476
-0.007320257,0.00266359,0.003967468,-0.999961788,0.0174841
-0.001254197,0.008456053,0.001833065,-0.99996178,0.017486
-0.002621994,-0.005164054,0.006550659,-0.999961773,0.0174877
-0.002738996,0.002753148,0.007834745,-0.999961767,0.0174891
0.003035451,0.003231018,-0.007538348,-0.999961759,0.0174909
-0.00026442,-0.000974878,0.008688209,-0.999961747,0.0174938
-0.008580079,-0.001329903,0.00106057,-0.999961744,0.0174944
-0.007115013,0.002753985,-0.004281918,-0.999961728,0.017498
-0.005287159,-0.006847469,0.001304128,-0.999961728,0.017498
0.00470477,0.003895129,0.006267312,-0.999961706,0.0175029
0.00584035,0.004557848,-0.004658617,-0.999961706,0.0175029
0.006015382,-0.005629687,0.002965659,-0.999961663,0.0175129
0.003242015,0.008114245,-0.000591757,-0.999961648,0.0175161
-0.001792833,0.001750487,-0.008392345,-0.999961644,0.0175171
0.003773301,-0.007775375,-0.001435038,-0.999961622,0.0175221
-0.0024577,0.004552469,-0.007070425,-0.999961621,0.0175223
0.000642943,-0.008668918,0.001092896,-0.99996162,0.0175225
0.002429271,-0.007046458,0.004604964,-0.999961619,0.0175228
-0.006997651,0.00454045,0.002685487,-0.999961602,0.0175267
0.00728238,-0.003489411,0.003406254,-0.999961593,0.0175286
-0.003067191,0.00759223,-0.003131036,-0.999961573,0.0175334
0.004838602,-0.005563139,0.004747323,-0.99996155,0.0175384
0.004352261,-0.00755719,-0.000920033,-0.999961549,0.0175387
0.005381511,0.005543289,-0.004148914,-0.999961548,0.017539
0.004894195,-0.004728441,-0.005535979,-0.99996152,0.0175454
0.002430891,-0.008433186,-0.000013682,-0.999961485,0.0175534
0.002287023,-0.007955697,-0.002917785,-0.999961481,0.0175543
0.006331372,0.005104342,-0.003302197,-0.999961477,0.0175552
-0.0051256,0.006469214,-0.002987551,-0.999961475,0.0175556
0.002413687,-0.007392852,0.004072475,-0.999961467,0.0175577
0.000838037,0.004320864,0.007596138,-0.999961463,0.0175586
0.003461463,0.006566589,0.004688923,-0.999961455,0.01756
-0.007718205,-0.003367136,-0.002486532,-0.999961454,0.0175606
0.006501481,0.004189479,0.004156496,-0.999961451,0.0175611
0.005806372,-0.003013722,0.005857719,-0.999961445,0.0175626
-0.00623671,0.005898236,0.001857259,-0.999961432,0.0175656
-0.008723266,0.001000937,0.000248109,-0.99996142,0.0175682
0.006812038,0.005461404,0.000983736,-0.9999614,0.0175728
-0.00761329,0.003889729,-0.002032713,-0.999961387,0.0175757
0.005824556,0.003487912,0.005583576,-0.999961366,0.0175807
0.004425612,0.00079285,0.007553518,-0.999961364,0.0175809
-0.001889299,0.008404286,-0.001758201,-0.999961353,0.0175835
-0.003410569,-0.004857691,0.006496277,-0.999961284,0.0175993
0.005863724,0.002188962,-0.006185414,-0.999961282,0.0175995
0.006333014,0.002396922,-0.005619792,-0.999961282,0.0175997
0.003166817,-0.007574732,0.003168092,-0.999961278,0.0176005
-0.000662777,-0.002666663,-0.008361679,-0.999961265,0.0176034
0.0080134,0.003039099,-0.002004315,-0.999961265,0.0176034
-0.007650212,-0.004347869,0.000200488,-0.999961264,0.0176036
-0.00186526,0.007018321,-0.0049744,-0.999961259,0.0176047
-0.00179117,0.008566833,0.000952503,-0.999961246,0.0176078
-0.001810775,0.00771073,-0.003844779,-0.999961241,0.017609
-0.005362054,-0.000205776,-0.006981574,-0.999961231,0.0176112
-0.001754106,-0.006437794,-0.00574745,-0.999961222,0.0176134
0.000517934,0.007550618,-0.004503025,-0.999961221,0.0176136
-0.004391037,-0.004008791,-0.006496863,-0.999961219,0.0176138
-0.000099868,0.007656512,0.0043552,-0.999961199,0.0176184
0.001909681,0.005675232,-0.006461391,-0.999961197,0.0176188
0.001824105,-0.005960099,0.006226957,-0.999961187,0.0176211
0.007370765,-0.003896486,0.002870402,-0.999961124,0.0176354
0.005714192,0.00514096,0.004322183,-0.999961118,0.0176368
0.006446734,-0.005986662,-0.000612057,-0.999961112,0.0176383
0.007204932,-0.002150287,-0.004610696,-0.999961103,0.0176403
-0.003279068,-0.00802771,-0.001614601,-0.999961098,0.0176414
0.002587145,-0.00253534,-0.008042908,-0.999961094,0.0176423
-0.007769508,-0.004177032,0.000227581,-0.999961067,0.0176484
0.005642415,0.006268932,-0.002600687,-0.999961049,0.0176524
-0.002537765,0.005284824,0.006598223,-0.999961046,0.0176532
-0.000118564,-0.00717127,0.00514498,-0.999961043,0.0176539
-0.00005414,-0.006391079,-0.006092523,-0.999961015,0.01766
-0.001404536,-0.006896804,-0.00534006,-0.999960972,0.0176699
0.003576295,0.000979447,-0.008020262,-0.999960962,0.017672
0.00734624,-0.002882849,-0.003979221,-0.999960943,0.0176764
0.006204693,-0.005943655,-0.002070642,-0.999960943,0.0176764
-0.001295292,0.005852158,-0.006496199,-0.999960936,0.017678
-0.001123173,-0.008767368,0.000059022,-0.999960933,0.0176787
-0.007099971,-0.005264596,0.000142799,-0.999960926,0.0176803
-0.000554452,-0.007541551,0.004581039,-0.999960915,0.0176827
-0.005829961,-0.003645881,-0.005569473,-0.999960849,0.0176976
-0.003152912,0.007479814,0.003523914,-0.999960846,0.0176985
-0.005485885,0.002827692,0.006343888,-0.999960831,0.0177017
0.007813174,-0.000817805,-0.004091186,-0.999960773,0.0177149
0.008184957,-0.000491743,0.003349569,-0.999960772,0.0177152
0.001800736,-0.000075919,0.008672752,-0.999960767,0.0177161
0.006375377,0.005147467,-0.003365433,-0.999960765,0.0177167
0.003421023,0.00817183,-0.000098505,-0.999960753,0.0177194
0.000174685,0.004300767,0.007748575,-0.999960715,0.0177279
0.004647638,-0.002686439,0.007056104,-0.999960696,0.0177324
0.007348034,0.003030933,-0.003930157,-0.999960686,0.0177345
-0.002049924,-0.003977802,-0.00765865,-0.999960659,0.0177407
-0.007707614,0.00423411,0.001201391,-0.99996061,0.0177516
0.004501003,-0.005373593,-0.005449743,-0.999960582,0.0177579
0.007724925,0.003440615,-0.002723363,-0.999960535,0.0177687
0.008735695,-0.001343213,0.000913116,-0.999960524,0.017771
-0.000842387,0.008846087,-0.000043472,-0.999960517,0.0177727
0.008229865,0.003028043,0.001443079,-0.999960508,0.0177746
-0.004560295,0.006139163,-0.00453072,-0.999960493,0.0177782
-0.002249502,0.001865866,-0.008395884,-0.999960483,0.0177804
-0.00560508,0.003292105,0.006064778,-0.999960481,0.0177808
0.003282129,-0.006590148,0.004988892,-0.999960453,0.0177869
0.002750223,0.008116524,0.002380873,-0.999960444,0.017789
0.003181559,0.007902193,0.002561027,-0.999960436,0.0177907
0.006511849,-0.005742558,0.00193693,-0.999960433,0.0177915
-0.005555092,-0.006726468,-0.001743263,-0.999960428,0.0177928
0.008578607,0.001748237,-0.001586323,-0.999960417,0.0177952
-0.002722385,0.008112051,0.002450686,-0.999960388,0.0178017
0.000140272,0.008723923,-0.001770681,-0.999960368,0.017806
-0.003345753,-0.002233504,0.007942563,-0.999960366,0.0178067
-0.002170266,0.008154033,0.002843096,-0.999960358,0.0178083
-0.000549452,0.008748255,-0.001575846,-0.999960341,0.0178123
-0.00195738,-0.001882442,0.008484499,-0.999960318,0.0178171
0.004924792,-0.005125428,-0.005370563,-0.999960316,0.017818
-0.002710289,0.004410022,0.007251839,-0.999960308,0.0178196
-0.007324979,-0.004726765,-0.00185406,-0.999960282,0.0178255
0.005135585,-0.001965835,-0.007014037,-0.999960281,0.0178255
-0.001209292,0.008555121,-0.002215167,-0.999960219,0.0178394
0.003195555,-0.008321951,-0.000313175,-0.999960217,0.01784
-0.008351584,0.003088605,0.000553748,-0.999960202,0.0178435
-0.006265959,0.003422972,-0.005351502,-0.99996019,0.017846
-0.0023048,0.0037366,0.007772043,-0.99996016,0.0178528
0.00712274,0.000239992,0.005381481,-0.999960124,0.0178611
0.0046447,0.007440112,-0.001692066,-0.999960103,0.0178655
-0.004283332,-0.003919337,0.006791574,-0.999960082,0.0178703
0.004729295,0.002750455,0.00706472,-0.999960078,0.0178712
-0.004729322,-0.001424943,-0.007452615,-0.99996003,0.0178819
0.006937495,0.003659981,0.004297194,-0.999960004,0.0178877
0.005846978,0.003866321,-0.005557575,-0.999959988,0.0178912
-0.000236129,0.008884881,0.001024757,-0.999959976,0.017894
0.007064008,0.005409859,0.000943149,-0.999959971,0.0178951
